id,time,values
2,2023:02:07 00:24:38,386.1
3,2023:02:07 00:24:38,70.7
4,2023:02:07 00:24:38,385.3
5,2023:02:07 00:24:38,529.3
1,2023:02:07 00:27:58,283.7
2,2023:02:07 00:27:58,528.2
3,2023:02:07 00:27:58,508.2
4,2023:02:07 00:27:58,59.2
5,2023:02:07 00:27:58,514.3
1,2023:02:07 00:31:18,474.8
2,2023:02:07 00:31:18,107.5
3,2023:02:07 00:31:18,323.5
4,2023:02:07 00:31:18,218.3
5,2023:02:07 00:31:18,138.8
1,2023:02:07 00:34:38,110.1
2,2023:02:07 00:34:38,469.2
3,2023:02:07 00:34:38,539.4
4,2023:02:07 00:34:38,57.2
5,2023:02:07 00:34:38,445.2
1,2023:02:07 00:37:58,287.1
2,2023:02:07 00:37:58,570.2
3,2023:02:07 00:37:58,547.1
4,2023:02:07 00:37:58,552.4
5,2023:02:07 00:37:58,39.3
1,2023:02:07 00:41:18,96.4
2,2023:02:07 00:41:18,579.7
3,2023:02:07 00:41:18,1.4
4,2023:02:07 00:41:18,520.8
5,2023:02:07 00:41:18,455.5
1,2023:02:07 00:44:38,37.3
2,2023:02:07 00:44:38,589.7
3,2023:02:07 00:44:38,385.3
4,2023:02:07 00:44:38,576.7
5,2023:02:07 00:44:38,362.2
1,2023:02:07 00:47:58,390.6
2,2023:02:07 00:47:58,566.1
3,2023:02:07 00:47:58,208.4
4,2023:02:07 00:47:58,63.3
5,2023:02:07 00:47:58,116.8
1,2023:02:07 00:51:18,420.0
2,2023:02:07 00:51:18,230.2
3,2023:02:07 00:51:18,223.4
4,2023:02:07 00:51:18,511.6
5,2023:02:07 00:51:18,145.3
1,2023:02:07 00:54:38,86.1
2,2023:02:07 00:54:38,28.0
3,2023:02:07 00:54:38,111.2
4,2023:02:07 00:54:38,314.6
5,2023:02:07 00:54:38,153.8
1,2023:02:07 00:57:58,370.8
2,2023:02:07 00:57:58,133.4
3,2023:02:07 00:57:58,116.3
4,2023:02:07 00:57:58,27.2
5,2023:02:07 00:57:58,37.5
1,2023:02:07 01:01:18,455.8
2,2023:02:07 01:01:18,188.6
3,2023:02:07 01:01:18,124.7
4,2023:02:07 01:01:18,397.0
5,2023:02:07 01:01:18,63.5
1,2023:02:07 01:04:38,6.4
2,2023:02:07 01:04:38,184.5
3,2023:02:07 01:04:38,193.1
4,2023:02:07 01:04:38,196.5
5,2023:02:07 01:04:38,282.0
1,2023:02:07 01:07:58,431.1
2,2023:02:07 01:07:58,9.7
3,2023:02:07 01:07:58,344.0
4,2023:02:07 01:07:58,273.4
5,2023:02:07 01:07:58,277.6
1,2023:02:07 01:11:18,362.8
2,2023:02:07 01:11:18,585.1
3,2023:02:07 01:11:18,445.7
4,2023:02:07 01:11:18,299.3
5,2023:02:07 01:11:18,527.4
1,2023:02:07 01:14:38,145.6
2,2023:02:07 01:14:38,535.4
3,2023:02:07 01:14:38,268.4
4,2023:02:07 01:14:38,474.4
5,2023:02:07 01:14:38,493.5
1,2023:02:07 01:17:58,303.7
2,2023:02:07 01:17:58,553.7
3,2023:02:07 01:17:58,39.0
4,2023:02:07 01:17:58,193.3
5,2023:02:07 01:17:58,295.6
1,2023:02:07 01:21:18,213.8
2,2023:02:07 01:21:18,241.8
3,2023:02:07 01:21:18,418.7
4,2023:02:07 01:21:18,584.8
5,2023:02:07 01:21:18,418.5
1,2023:02:07 01:24:38,75.0
2,2023:02:07 01:24:38,3.7
3,2023:02:07 01:24:38,179.1
4,2023:02:07 01:24:38,66.8
5,2023:02:07 01:24:38,160.5
1,2023:02:07 01:27:58,209.0
2,2023:02:07 01:27:58,345.4
3,2023:02:07 01:27:58,7.3
4,2023:02:07 01:27:58,291.1
5,2023:02:07 01:27:58,439.6
1,2023:02:07 01:31:18,125.6
2,2023:02:07 01:31:18,404.8
3,2023:02:07 01:31:18,209.5
4,2023:02:07 01:31:18,395.1
5,2023:02:07 01:31:18,44.6
1,2023:02:07 01:34:38,257.0
2,2023:02:07 01:34:38,74.5
3,2023:02:07 01:34:38,247.2
4,2023:02:07 01:34:38,244.4
5,2023:02:07 01:34:38,155.0
1,2023:02:07 01:37:58,571.0
2,2023:02:07 01:37:58,417.2
3,2023:02:07 01:37:58,194.7
4,2023:02:07 01:37:58,521.0
5,2023:02:07 01:37:58,599.2
1,2023:02:07 01:41:18,243.6
2,2023:02:07 01:41:18,258.7
3,2023:02:07 01:41:18,97.3
4,2023:02:07 01:41:18,337.6
5,2023:02:07 01:41:18,51.5
1,2023:02:07 01:44:38,427.7
2,2023:02:07 01:44:38,537.0
3,2023:02:07 01:44:38,259.6
4,2023:02:07 01:44:38,348.1
5,2023:02:07 01:44:38,184.4
1,2023:02:07 01:47:58,486.4
2,2023:02:07 01:47:58,163.5
3,2023:02:07 01:47:58,548.6
4,2023:02:07 01:47:58,224.2
5,2023:02:07 01:47:58,376.8
1,2023:02:07 01:51:18,233.1
2,2023:02:07 01:51:18,220.8
3,2023:02:07 01:51:18,175.5
4,2023:02:07 01:51:18,452.4
5,2023:02:07 01:51:18,234.4
1,2023:02:07 01:54:38,283.2
2,2023:02:07 01:54:38,147.7
3,2023:02:07 01:54:38,289.8
4,2023:02:07 01:54:38,504.1
5,2023:02:07 01:54:38,307.5
1,2023:02:07 01:57:58,8.2
2,2023:02:07 01:57:58,291.0
3,2023:02:07 01:57:58,296.7
4,2023:02:07 01:57:58,562.1
5,2023:02:07 01:57:58,29.5
1,2023:02:07 02:01:18,323.5
2,2023:02:07 02:01:18,34.7
3,2023:02:07 02:01:18,218.6
4,2023:02:07 02:01:18,180.6
5,2023:02:07 02:01:18,69.6
1,2023:02:07 02:04:38,380.4
2,2023:02:07 02:04:38,114.2
3,2023:02:07 02:04:38,573.3
4,2023:02:07 02:04:38,225.3
5,2023:02:07 02:04:38,584.2
1,2023:02:07 02:07:58,515.0
2,2023:02:07 02:07:58,44.7
3,2023:02:07 02:07:58,211.7
4,2023:02:07 02:07:58,569.5
5,2023:02:07 02:07:58,115.5
1,2023:02:07 02:11:18,119.5
2,2023:02:07 02:11:18,163.7
3,2023:02:07 02:11:18,146.2
4,2023:02:07 02:11:18,478.2
5,2023:02:07 02:11:18,529.6
1,2023:02:07 02:14:38,565.7
2,2023:02:07 02:14:38,423.1
3,2023:02:07 02:14:38,296.8
4,2023:02:07 02:14:38,297.3
5,2023:02:07 02:14:38,65.0
1,2023:02:07 02:17:58,274.3
2,2023:02:07 02:17:58,596.2
3,2023:02:07 02:17:58,476.2
4,2023:02:07 02:17:58,301.2
5,2023:02:07 02:17:58,79.6
1,2023:02:07 02:21:18,224.4
2,2023:02:07 02:21:18,263.7
3,2023:02:07 02:21:18,406.6
4,2023:02:07 02:21:18,480.5
5,2023:02:07 02:21:18,103.4
1,2023:02:07 02:24:38,229.0
2,2023:02:07 02:24:38,299.7
3,2023:02:07 02:24:38,147.8
4,2023:02:07 02:24:38,77.8
5,2023:02:07 02:24:38,359.3
1,2023:02:07 02:27:58,10.5
2,2023:02:07 02:27:58,359.7
3,2023:02:07 02:27:58,566.4
4,2023:02:07 02:27:58,103.6
5,2023:02:07 02:27:58,457.8
1,2023:02:07 02:31:18,266.6
2,2023:02:07 02:31:18,32.2
3,2023:02:07 02:31:18,44.2
4,2023:02:07 02:31:18,574.6
5,2023:02:07 02:31:18,22.5
1,2023:02:07 02:34:38,157.8
2,2023:02:07 02:34:38,42.5
3,2023:02:07 02:34:38,375.0
4,2023:02:07 02:34:38,207.4
5,2023:02:07 02:34:38,66.6
1,2023:02:07 02:37:58,223.1
2,2023:02:07 02:37:58,4.2
3,2023:02:07 02:37:58,423.7
4,2023:02:07 02:37:58,138.6
5,2023:02:07 02:37:58,582.3
1,2023:02:07 02:41:18,359.7
2,2023:02:07 02:41:18,34.4
3,2023:02:07 02:41:18,548.0
4,2023:02:07 02:41:18,104.4
5,2023:02:07 02:41:18,203.3
1,2023:02:07 02:44:38,290.6
2,2023:02:07 02:44:38,432.1
3,2023:02:07 02:44:38,582.7
4,2023:02:07 02:44:38,210.1
5,2023:02:07 02:44:38,428.4
1,2023:02:07 02:47:58,334.8
2,2023:02:07 02:47:58,136.6
3,2023:02:07 02:47:58,237.0
4,2023:02:07 02:47:58,553.6
5,2023:02:07 02:47:58,383.7
1,2023:02:07 02:51:18,153.2
2,2023:02:07 02:51:18,360.2
3,2023:02:07 02:51:18,127.0
4,2023:02:07 02:51:18,402.6
5,2023:02:07 02:51:18,65.3
1,2023:02:07 02:54:38,467.4
2,2023:02:07 02:54:38,173.6
3,2023:02:07 02:54:38,49.2
4,2023:02:07 02:54:38,18.4
5,2023:02:07 02:54:38,395.0
1,2023:02:07 02:57:58,538.2
2,2023:02:07 02:57:58,377.6
3,2023:02:07 02:57:58,67.6
4,2023:02:07 02:57:58,375.6
5,2023:02:07 02:57:58,7.7
1,2023:02:07 03:01:18,270.4
2,2023:02:07 03:01:18,144.7
3,2023:02:07 03:01:18,459.5
4,2023:02:07 03:01:18,88.2
5,2023:02:07 03:01:18,460.0
1,2023:02:07 03:04:38,8.0
2,2023:02:07 03:04:38,392.4
3,2023:02:07 03:04:38,399.0
4,2023:02:07 03:04:38,591.4
5,2023:02:07 03:04:38,438.4
1,2023:02:07 03:07:58,338.5
2,2023:02:07 03:07:58,401.7
3,2023:02:07 03:07:58,124.4
4,2023:02:07 03:07:58,440.2
5,2023:02:07 03:07:58,465.8
1,2023:02:07 03:11:18,479.6
2,2023:02:07 03:11:18,262.1
3,2023:02:07 03:11:18,171.2
4,2023:02:07 03:11:18,401.7
5,2023:02:07 03:11:18,102.0
1,2023:02:07 03:14:38,546.4
2,2023:02:07 03:14:38,565.8
3,2023:02:07 03:14:38,314.8
4,2023:02:07 03:14:38,128.5
5,2023:02:07 03:14:38,66.4
1,2023:02:07 03:17:58,281.3
2,2023:02:07 03:17:58,488.4
3,2023:02:07 03:17:58,249.4
4,2023:02:07 03:17:58,262.4
5,2023:02:07 03:17:58,295.7
1,2023:02:07 03:21:18,532.1
2,2023:02:07 03:21:18,66.5
3,2023:02:07 03:21:18,383.8
4,2023:02:07 03:21:18,266.8
5,2023:02:07 03:21:18,409.8
1,2023:02:07 03:24:38,121.1
2,2023:02:07 03:24:38,42.3
3,2023:02:07 03:24:38,152.2
4,2023:02:07 03:24:38,543.3
5,2023:02:07 03:24:38,591.7
1,2023:02:07 03:27:58,147.0
2,2023:02:07 03:27:58,109.1
3,2023:02:07 03:27:58,340.3
4,2023:02:07 03:27:58,121.2
5,2023:02:07 03:27:58,207.2
1,2023:02:07 03:31:18,560.7
2,2023:02:07 03:31:18,574.2
3,2023:02:07 03:31:18,368.2
4,2023:02:07 03:31:18,585.7
5,2023:02:07 03:31:18,316.8
1,2023:02:07 03:34:38,83.0
2,2023:02:07 03:34:38,233.6
3,2023:02:07 03:34:38,198.4
4,2023:02:07 03:34:38,408.7
5,2023:02:07 03:34:38,305.8
1,2023:02:07 03:37:58,294.5
2,2023:02:07 03:37:58,33.1
3,2023:02:07 03:37:58,568.4
4,2023:02:07 03:37:58,198.3
5,2023:02:07 03:37:58,523.7
1,2023:02:07 03:41:18,136.4
2,2023:02:07 03:41:18,82.8
3,2023:02:07 03:41:18,241.5
4,2023:02:07 03:41:18,489.7
5,2023:02:07 03:41:18,381.5
1,2023:02:07 03:44:38,394.6
2,2023:02:07 03:44:38,567.2
3,2023:02:07 03:44:38,430.6
4,2023:02:07 03:44:38,21.1
5,2023:02:07 03:44:38,391.7
1,2023:02:07 03:47:58,136.0
2,2023:02:07 03:47:58,371.5
3,2023:02:07 03:47:58,53.3
4,2023:02:07 03:47:58,459.2
5,2023:02:07 03:47:58,151.5
1,2023:02:07 03:51:18,565.7
2,2023:02:07 03:51:18,56.8
3,2023:02:07 03:51:18,431.0
4,2023:02:07 03:51:18,357.4
5,2023:02:07 03:51:18,269.3
1,2023:02:07 03:54:38,314.8
2,2023:02:07 03:54:38,196.6
3,2023:02:07 03:54:38,254.1
4,2023:02:07 03:54:38,472.0
5,2023:02:07 03:54:38,248.5
1,2023:02:07 03:57:58,211.1
2,2023:02:07 03:57:58,82.1
3,2023:02:07 03:57:58,431.8
4,2023:02:07 03:57:58,461.4
5,2023:02:07 03:57:58,102.5
1,2023:02:07 04:01:18,358.6
2,2023:02:07 04:01:18,192.1
3,2023:02:07 04:01:18,367.1
4,2023:02:07 04:01:18,357.5
5,2023:02:07 04:01:18,425.7
1,2023:02:07 04:04:38,283.7
2,2023:02:07 04:04:38,120.8
3,2023:02:07 04:04:38,66.3
4,2023:02:07 04:04:38,511.0
5,2023:02:07 04:04:38,158.2
1,2023:02:07 04:07:58,110.2
2,2023:02:07 04:07:58,533.7
3,2023:02:07 04:07:58,401.2
4,2023:02:07 04:07:58,354.0
5,2023:02:07 04:07:58,243.1
1,2023:02:07 04:11:18,369.0
2,2023:02:07 04:11:18,27.4
3,2023:02:07 04:11:18,355.5
4,2023:02:07 04:11:18,430.2
5,2023:02:07 04:11:18,404.3
1,2023:02:07 04:14:38,525.3
2,2023:02:07 04:14:38,44.1
3,2023:02:07 04:14:38,432.7
4,2023:02:07 04:14:38,571.8
5,2023:02:07 04:14:38,50.4
1,2023:02:07 04:17:58,489.7
2,2023:02:07 04:17:58,431.4
3,2023:02:07 04:17:58,173.7
4,2023:02:07 04:17:58,532.5
5,2023:02:07 04:17:58,19.0
1,2023:02:07 04:21:18,342.8
2,2023:02:07 04:21:18,419.7
3,2023:02:07 04:21:18,278.0
4,2023:02:07 04:21:18,208.0
5,2023:02:07 04:21:18,35.5
1,2023:02:07 04:24:38,198.3
2,2023:02:07 04:24:38,17.8
3,2023:02:07 04:24:38,536.7
4,2023:02:07 04:24:38,241.4
5,2023:02:07 04:24:38,65.0
1,2023:02:07 04:27:58,464.0
2,2023:02:07 04:27:58,569.3
3,2023:02:07 04:27:58,436.8
4,2023:02:07 04:27:58,434.4
5,2023:02:07 04:27:58,356.4
1,2023:02:07 04:31:18,44.4
2,2023:02:07 04:31:18,567.0
3,2023:02:07 04:31:18,333.8
4,2023:02:07 04:31:18,40.7
5,2023:02:07 04:31:18,237.5
1,2023:02:07 04:34:38,201.8
2,2023:02:07 04:34:38,186.0
3,2023:02:07 04:34:38,38.6
4,2023:02:07 04:34:38,111.6
5,2023:02:07 04:34:38,35.4
1,2023:02:07 04:37:58,218.2
2,2023:02:07 04:37:58,320.8
3,2023:02:07 04:37:58,6.6
4,2023:02:07 04:37:58,435.5
5,2023:02:07 04:37:58,174.6
1,2023:02:07 04:41:18,231.6
2,2023:02:07 04:41:18,483.7
3,2023:02:07 04:41:18,53.5
4,2023:02:07 04:41:18,144.2
5,2023:02:07 04:41:18,56.5
1,2023:02:07 04:44:38,235.8
2,2023:02:07 04:44:38,341.6
3,2023:02:07 04:44:38,399.1
4,2023:02:07 04:44:38,170.5
5,2023:02:07 04:44:38,488.2
1,2023:02:07 04:47:58,230.3
2,2023:02:07 04:47:58,391.0
3,2023:02:07 04:47:58,234.3
4,2023:02:07 04:47:58,343.3
5,2023:02:07 04:47:58,111.0
1,2023:02:07 04:51:18,135.7
2,2023:02:07 04:51:18,496.4
3,2023:02:07 04:51:18,193.4
4,2023:02:07 04:51:18,496.4
5,2023:02:07 04:51:18,202.7
1,2023:02:07 04:54:38,311.1
2,2023:02:07 04:54:38,266.1
3,2023:02:07 04:54:38,129.3
4,2023:02:07 04:54:38,126.2
5,2023:02:07 04:54:38,208.0
1,2023:02:07 04:57:58,197.4
2,2023:02:07 04:57:58,203.4
3,2023:02:07 04:57:58,496.6
4,2023:02:07 04:57:58,199.0
5,2023:02:07 04:57:58,494.2
1,2023:02:07 05:01:18,365.4
2,2023:02:07 05:01:18,182.0
3,2023:02:07 05:01:18,300.7
4,2023:02:07 05:01:18,334.8
5,2023:02:07 05:01:18,521.1
1,2023:02:07 05:04:38,579.8
2,2023:02:07 05:04:38,203.8
3,2023:02:07 05:04:38,26.8
4,2023:02:07 05:04:38,268.2
5,2023:02:07 05:04:38,39.2
1,2023:02:07 05:07:58,421.2
2,2023:02:07 05:07:58,164.6
3,2023:02:07 05:07:58,361.5
4,2023:02:07 05:07:58,165.2
5,2023:02:07 05:07:58,550.8
1,2023:02:07 05:11:18,241.8
2,2023:02:07 05:11:18,231.6
3,2023:02:07 05:11:18,595.3
4,2023:02:07 05:11:18,205.4
5,2023:02:07 05:11:18,169.7
1,2023:02:07 05:14:38,246.0
2,2023:02:07 05:14:38,469.5
3,2023:02:07 05:14:38,311.2
4,2023:02:07 05:14:38,451.7
5,2023:02:07 05:14:38,54.2
1,2023:02:07 05:17:58,530.6
2,2023:02:07 05:17:58,595.0
3,2023:02:07 05:17:58,254.0
4,2023:02:07 05:17:58,169.6
5,2023:02:07 05:17:58,181.1
1,2023:02:07 05:21:18,303.0
2,2023:02:07 05:21:18,105.2
3,2023:02:07 05:21:18,372.0
4,2023:02:07 05:21:18,77.3
5,2023:02:07 05:21:18,282.2
1,2023:02:07 05:24:38,300.2
2,2023:02:07 05:24:38,322.4
3,2023:02:07 05:24:38,582.7
4,2023:02:07 05:24:38,352.2
5,2023:02:07 05:24:38,212.4
1,2023:02:07 05:27:58,48.1
2,2023:02:07 05:27:58,46.4
3,2023:02:07 05:27:58,489.3
4,2023:02:07 05:27:58,467.1
5,2023:02:07 05:27:58,490.1
1,2023:02:07 05:31:18,217.0
2,2023:02:07 05:31:18,18.7
3,2023:02:07 05:31:18,510.1
4,2023:02:07 05:31:18,508.8
5,2023:02:07 05:31:18,286.2
1,2023:02:07 05:34:38,347.3
2,2023:02:07 05:34:38,493.3
3,2023:02:07 05:34:38,354.3
4,2023:02:07 05:34:38,383.8
5,2023:02:07 05:34:38,528.5
1,2023:02:07 05:37:58,518.1
2,2023:02:07 05:37:58,1.4
3,2023:02:07 05:37:58,85.2
4,2023:02:07 05:37:58,344.4
5,2023:02:07 05:37:58,11.1
1,2023:02:07 05:41:18,412.4
2,2023:02:07 05:41:18,497.7
3,2023:02:07 05:41:18,0.1
4,2023:02:07 05:41:18,79.3
5,2023:02:07 05:41:18,560.7
1,2023:02:07 05:44:38,428.2
2,2023:02:07 05:44:38,97.1
3,2023:02:07 05:44:38,189.4
4,2023:02:07 05:44:38,248.3
5,2023:02:07 05:44:38,256.2
1,2023:02:07 05:47:58,414.8
2,2023:02:07 05:47:58,177.8
3,2023:02:07 05:47:58,98.4
4,2023:02:07 05:47:58,197.2
5,2023:02:07 05:47:58,511.0
1,2023:02:07 05:51:18,589.4
2,2023:02:07 05:51:18,287.7
3,2023:02:07 05:51:18,133.7
4,2023:02:07 05:51:18,64.7
5,2023:02:07 05:51:18,110.7
1,2023:02:07 05:54:38,471.7
2,2023:02:07 05:54:38,32.7
3,2023:02:07 05:54:38,539.4
4,2023:02:07 05:54:38,164.3
5,2023:02:07 05:54:38,435.1
1,2023:02:07 05:57:58,73.6
2,2023:02:07 05:57:58,66.7
3,2023:02:07 05:57:58,573.8
4,2023:02:07 05:57:58,545.3
5,2023:02:07 05:57:58,391.7
1,2023:02:07 06:01:18,350.8
2,2023:02:07 06:01:18,115.3
3,2023:02:07 06:01:18,396.0
4,2023:02:07 06:01:18,589.8
5,2023:02:07 06:01:18,139.4
1,2023:02:07 06:04:38,369.4
2,2023:02:07 06:04:38,249.8
3,2023:02:07 06:04:38,514.1
4,2023:02:07 06:04:38,121.0
5,2023:02:07 06:04:38,130.4
1,2023:02:07 06:07:58,443.8
2,2023:02:07 06:07:58,258.6
3,2023:02:07 06:07:58,117.3
4,2023:02:07 06:07:58,322.2
5,2023:02:07 06:07:58,48.0
1,2023:02:07 06:11:18,355.3
2,2023:02:07 06:11:18,69.1
3,2023:02:07 06:11:18,235.5
4,2023:02:07 06:11:18,578.6
5,2023:02:07 06:11:18,49.1
1,2023:02:07 06:14:38,264.3
2,2023:02:07 06:14:38,489.0
3,2023:02:07 06:14:38,431.0
4,2023:02:07 06:14:38,474.8
5,2023:02:07 06:14:38,76.4
1,2023:02:07 06:17:58,534.7
2,2023:02:07 06:17:58,193.6
3,2023:02:07 06:17:58,354.7
4,2023:02:07 06:17:58,13.5
5,2023:02:07 06:17:58,111.3
1,2023:02:07 06:21:18,143.0
2,2023:02:07 06:21:18,137.2
3,2023:02:07 06:21:18,221.1
4,2023:02:07 06:21:18,566.3
5,2023:02:07 06:21:18,369.5
1,2023:02:07 06:24:38,16.1
2,2023:02:07 06:24:38,223.3
3,2023:02:07 06:24:38,278.0
4,2023:02:07 06:24:38,512.6
5,2023:02:07 06:24:38,536.3
1,2023:02:07 06:27:58,43.0
2,2023:02:07 06:27:58,298.7
3,2023:02:07 06:27:58,268.5
4,2023:02:07 06:27:58,459.7
5,2023:02:07 06:27:58,477.0
1,2023:02:07 06:31:18,30.2
2,2023:02:07 06:31:18,452.7
3,2023:02:07 06:31:18,64.2
4,2023:02:07 06:31:18,269.6
5,2023:02:07 06:31:18,27.3
1,2023:02:07 06:34:38,66.6
2,2023:02:07 06:34:38,147.6
3,2023:02:07 06:34:38,376.7
4,2023:02:07 06:34:38,144.6
5,2023:02:07 06:34:38,284.0
1,2023:02:07 06:37:58,171.1
2,2023:02:07 06:37:58,142.7
3,2023:02:07 06:37:58,508.4
4,2023:02:07 06:37:58,212.0
5,2023:02:07 06:37:58,155.4
1,2023:02:07 06:41:18,442.4
2,2023:02:07 06:41:18,437.4
3,2023:02:07 06:41:18,201.5
4,2023:02:07 06:41:18,89.4
5,2023:02:07 06:41:18,254.7
1,2023:02:07 06:44:38,444.7
2,2023:02:07 06:44:38,28.2
3,2023:02:07 06:44:38,186.8
4,2023:02:07 06:44:38,500.1
5,2023:02:07 06:44:38,262.6
1,2023:02:07 06:47:58,300.4
2,2023:02:07 06:47:58,140.6
3,2023:02:07 06:47:58,469.6
4,2023:02:07 06:47:58,589.4
5,2023:02:07 06:47:58,98.4
1,2023:02:07 06:51:18,546.2
2,2023:02:07 06:51:18,254.0
3,2023:02:07 06:51:18,165.0
4,2023:02:07 06:51:18,205.4
5,2023:02:07 06:51:18,484.6
1,2023:02:07 06:54:38,462.5
2,2023:02:07 06:54:38,407.6
3,2023:02:07 06:54:38,407.8
4,2023:02:07 06:54:38,197.3
5,2023:02:07 06:54:38,210.7
1,2023:02:07 06:57:58,250.8
2,2023:02:07 06:57:58,207.6
3,2023:02:07 06:57:58,459.5
4,2023:02:07 06:57:58,401.1
5,2023:02:07 06:57:58,469.6
1,2023:02:07 07:01:18,61.2
2,2023:02:07 07:01:18,522.3
3,2023:02:07 07:01:18,272.0
4,2023:02:07 07:01:18,77.5
5,2023:02:07 07:01:18,513.1
1,2023:02:07 07:04:38,505.1
2,2023:02:07 07:04:38,191.6
3,2023:02:07 07:04:38,213.2
4,2023:02:07 07:04:38,220.3
5,2023:02:07 07:04:38,59.2
1,2023:02:07 07:07:58,338.8
2,2023:02:07 07:07:58,458.3
3,2023:02:07 07:07:58,317.3
4,2023:02:07 07:07:58,128.3
5,2023:02:07 07:07:58,257.0
1,2023:02:07 07:11:18,579.8
2,2023:02:07 07:11:18,261.2
3,2023:02:07 07:11:18,26.2
4,2023:02:07 07:11:18,97.1
5,2023:02:07 07:11:18,479.0
1,2023:02:07 07:14:38,228.1
2,2023:02:07 07:14:38,96.8
3,2023:02:07 07:14:38,185.8
4,2023:02:07 07:14:38,62.2
5,2023:02:07 07:14:38,74.1
1,2023:02:07 07:17:58,14.5
2,2023:02:07 07:17:58,357.7
3,2023:02:07 07:17:58,407.2
4,2023:02:07 07:17:58,230.8
5,2023:02:07 07:17:58,266.5
1,2023:02:07 07:21:18,470.8
2,2023:02:07 07:21:18,153.2
3,2023:02:07 07:21:18,323.3
4,2023:02:07 07:21:18,153.4
5,2023:02:07 07:21:18,176.1
1,2023:02:07 07:24:38,241.2
2,2023:02:07 07:24:38,318.8
3,2023:02:07 07:24:38,352.2
4,2023:02:07 07:24:38,562.1
5,2023:02:07 07:24:38,522.3
1,2023:02:07 07:27:58,409.1
2,2023:02:07 07:27:58,212.1
3,2023:02:07 07:27:58,122.0
4,2023:02:07 07:27:58,352.7
5,2023:02:07 07:27:58,115.8
1,2023:02:07 07:31:18,515.8
2,2023:02:07 07:31:18,15.4
3,2023:02:07 07:31:18,261.2
4,2023:02:07 07:31:18,166.8
5,2023:02:07 07:31:18,520.6
1,2023:02:07 07:34:38,101.3
2,2023:02:07 07:34:38,173.3
3,2023:02:07 07:34:38,247.4
4,2023:02:07 07:34:38,59.0
5,2023:02:07 07:34:38,588.2
1,2023:02:07 07:37:58,33.3
2,2023:02:07 07:37:58,122.3
3,2023:02:07 07:37:58,566.1
4,2023:02:07 07:37:58,393.1
5,2023:02:07 07:37:58,591.0
1,2023:02:07 07:41:18,299.8
2,2023:02:07 07:41:18,465.1
3,2023:02:07 07:41:18,12.0
4,2023:02:07 07:41:18,312.2
5,2023:02:07 07:41:18,334.5
1,2023:02:07 07:44:38,95.2
2,2023:02:07 07:44:38,408.1
3,2023:02:07 07:44:38,385.0
4,2023:02:07 07:44:38,8.8
5,2023:02:07 07:44:38,351.7
1,2023:02:07 07:47:58,143.3
2,2023:02:07 07:47:58,402.6
3,2023:02:07 07:47:58,476.6
4,2023:02:07 07:47:58,204.5
5,2023:02:07 07:47:58,283.5
1,2023:02:07 07:51:18,450.4
2,2023:02:07 07:51:18,535.0
3,2023:02:07 07:51:18,165.7
4,2023:02:07 07:51:18,29.3
5,2023:02:07 07:51:18,314.8
1,2023:02:07 07:54:38,372.2
2,2023:02:07 07:54:38,334.7
3,2023:02:07 07:54:38,546.2
4,2023:02:07 07:54:38,61.4
5,2023:02:07 07:54:38,584.7
1,2023:02:07 07:57:58,285.2
2,2023:02:07 07:57:58,377.7
3,2023:02:07 07:57:58,343.4
4,2023:02:07 07:57:58,591.5
5,2023:02:07 07:57:58,6.5
1,2023:02:07 08:01:18,311.6
2,2023:02:07 08:01:18,498.8
3,2023:02:07 08:01:18,174.6
4,2023:02:07 08:01:18,79.6
5,2023:02:07 08:01:18,443.4
1,2023:02:07 08:04:38,314.5
2,2023:02:07 08:04:38,446.6
3,2023:02:07 08:04:38,244.8
4,2023:02:07 08:04:38,306.7
5,2023:02:07 08:04:38,51.6
1,2023:02:07 08:07:58,392.5
2,2023:02:07 08:07:58,437.2
3,2023:02:07 08:07:58,428.5
4,2023:02:07 08:07:58,502.1
5,2023:02:07 08:07:58,251.3
1,2023:02:07 08:11:18,243.1
2,2023:02:07 08:11:18,141.0
3,2023:02:07 08:11:18,471.1
4,2023:02:07 08:11:18,528.3
5,2023:02:07 08:11:18,295.5
1,2023:02:07 08:14:38,309.0
2,2023:02:07 08:14:38,362.8
3,2023:02:07 08:14:38,423.1
4,2023:02:07 08:14:38,123.3
5,2023:02:07 08:14:38,560.0
1,2023:02:07 08:17:58,177.6
2,2023:02:07 08:17:58,270.5
3,2023:02:07 08:17:58,502.4
4,2023:02:07 08:17:58,103.3
5,2023:02:07 08:17:58,463.7
1,2023:02:07 08:21:18,369.7
2,2023:02:07 08:21:18,500.6
3,2023:02:07 08:21:18,518.4
4,2023:02:07 08:21:18,377.1
5,2023:02:07 08:21:18,301.0
1,2023:02:07 08:24:38,116.3
2,2023:02:07 08:24:38,227.3
3,2023:02:07 08:24:38,312.3
4,2023:02:07 08:24:38,460.3
5,2023:02:07 08:24:38,81.6
1,2023:02:07 08:27:58,125.5
2,2023:02:07 08:27:58,265.3
3,2023:02:07 08:27:58,524.7
4,2023:02:07 08:27:58,498.7
5,2023:02:07 08:27:58,195.7
1,2023:02:07 08:31:18,316.0
2,2023:02:07 08:31:18,216.2
3,2023:02:07 08:31:18,121.2
4,2023:02:07 08:31:18,128.5
5,2023:02:07 08:31:18,88.4
1,2023:02:07 08:34:38,430.8
2,2023:02:07 08:34:38,503.5
